id1,id2,label
crossref-24926,dblp-42638,FALSE
crossref-41709,dblp-08382,TRUE
crossref-23104,dblp-43586,FALSE
crossref-12366,dblp-32671,FALSE
crossref-32185,dblp-03797,TRUE
crossref-00288,dblp-06211,FALSE
crossref-59042,dblp-20295,FALSE
crossref-01229,dblp-10632,TRUE
crossref-14256,dblp-42836,FALSE
crossref-14184,dblp-42719,FALSE
crossref-30724,dblp-42969,FALSE
crossref-04325,dblp-43110,FALSE
crossref-33860,dblp-41316,TRUE
crossref-01714,dblp-41136,TRUE
crossref-02191,dblp-28359,FALSE
crossref-37693,dblp-42192,TRUE
crossref-56460,dblp-09789,FALSE
crossref-36483,dblp-35147,FALSE
crossref-16103,dblp-42572,FALSE
crossref-41698,dblp-50982,TRUE
crossref-13173,dblp-44149,TRUE
crossref-02556,dblp-03934,FALSE
crossref-42208,dblp-52070,FALSE
crossref-19264,dblp-43259,FALSE
crossref-27507,dblp-60537,TRUE
crossref-23104,dblp-45437,FALSE
crossref-56558,dblp-21978,TRUE
crossref-34881,dblp-03885,FALSE
crossref-10790,dblp-47736,TRUE
crossref-49049,dblp-38577,TRUE
crossref-40268,dblp-28298,TRUE
crossref-00771,dblp-06914,FALSE
crossref-36011,dblp-48935,TRUE
crossref-14427,dblp-24301,TRUE
crossref-03719,dblp-37171,FALSE
crossref-18864,dblp-53937,TRUE
crossref-09906,dblp-38787,FALSE
crossref-04330,dblp-43257,FALSE
crossref-12921,dblp-46670,TRUE
crossref-01294,dblp-14876,TRUE
crossref-16305,dblp-43444,FALSE
crossref-16671,dblp-42284,FALSE
crossref-45140,dblp-48216,TRUE
crossref-20618,dblp-29215,TRUE
crossref-30978,dblp-28837,FALSE
crossref-54690,dblp-26365,TRUE
crossref-49521,dblp-12568,FALSE
crossref-28115,dblp-00856,FALSE
crossref-53792,dblp-18138,TRUE
crossref-29264,dblp-46445,FALSE
crossref-55510,dblp-43591,FALSE
crossref-16517,dblp-43600,FALSE
crossref-40273,dblp-53395,TRUE
crossref-56646,dblp-15006,FALSE
crossref-04469,dblp-58955,TRUE
crossref-01916,dblp-25138,FALSE
crossref-46809,dblp-43009,FALSE
crossref-55915,dblp-05066,FALSE
crossref-13010,dblp-43396,FALSE
crossref-24221,dblp-30117,FALSE
crossref-31744,dblp-08620,FALSE
crossref-55393,dblp-20706,TRUE
crossref-49808,dblp-07541,FALSE
crossref-31889,dblp-48624,TRUE
crossref-06294,dblp-07208,FALSE
crossref-15899,dblp-39395,TRUE
crossref-41333,dblp-28874,TRUE
crossref-13010,dblp-43636,FALSE
crossref-55915,dblp-09096,FALSE
crossref-05845,dblp-01097,FALSE
crossref-03771,dblp-36945,FALSE
crossref-57967,dblp-16438,FALSE
crossref-40478,dblp-47306,TRUE
crossref-43438,dblp-43299,FALSE
crossref-24889,dblp-43092,FALSE
crossref-13340,dblp-49815,FALSE
crossref-52087,dblp-29022,TRUE
crossref-57039,dblp-04379,FALSE
crossref-25410,dblp-49056,TRUE
crossref-16686,dblp-54574,TRUE
crossref-40544,dblp-24493,TRUE
crossref-31528,dblp-01286,TRUE
crossref-38310,dblp-22497,FALSE
crossref-37657,dblp-42284,FALSE
crossref-32101,dblp-19440,FALSE
crossref-51264,dblp-32875,FALSE
crossref-51880,dblp-53800,FALSE
crossref-16637,dblp-43335,FALSE
crossref-11436,dblp-28307,FALSE
crossref-44750,dblp-51715,FALSE
crossref-15133,dblp-27752,FALSE
crossref-56721,dblp-50960,TRUE
crossref-02685,dblp-33792,FALSE
crossref-41811,dblp-10704,FALSE
crossref-27631,dblp-12568,TRUE
crossref-21929,dblp-14957,FALSE
crossref-24926,dblp-42762,FALSE
crossref-06973,dblp-17494,TRUE
crossref-00385,dblp-14957,FALSE
crossref-13161,dblp-09314,TRUE
crossref-12354,dblp-49886,TRUE
crossref-04886,dblp-48907,TRUE
crossref-33523,dblp-24683,TRUE
crossref-34156,dblp-43035,FALSE
crossref-25583,dblp-29849,FALSE
crossref-19890,dblp-05449,TRUE
crossref-34284,dblp-52321,TRUE
crossref-00994,dblp-04960,TRUE
crossref-07683,dblp-13086,TRUE
crossref-16098,dblp-25338,FALSE
crossref-08939,dblp-27782,TRUE
crossref-41583,dblp-30888,FALSE
crossref-17804,dblp-02167,FALSE
crossref-47756,dblp-34194,FALSE
crossref-55915,dblp-09690,FALSE
crossref-13515,dblp-41545,FALSE
crossref-33678,dblp-17279,FALSE
crossref-15133,dblp-42961,FALSE
crossref-55915,dblp-01090,FALSE
crossref-58587,dblp-29011,TRUE
crossref-55915,dblp-07980,FALSE
crossref-58293,dblp-19889,TRUE
crossref-58478,dblp-09580,FALSE
crossref-22169,dblp-10133,FALSE
crossref-28689,dblp-26446,TRUE
crossref-31646,dblp-14062,FALSE
crossref-14896,dblp-03934,TRUE
crossref-35629,dblp-43098,FALSE
crossref-45054,dblp-12886,FALSE
crossref-42207,dblp-52073,FALSE
crossref-16531,dblp-43335,FALSE
crossref-22758,dblp-53652,TRUE
crossref-53773,dblp-38787,TRUE
crossref-38227,dblp-02775,FALSE
crossref-04325,dblp-43002,FALSE
crossref-18451,dblp-14062,FALSE
crossref-44264,dblp-51610,TRUE
crossref-52017,dblp-22280,FALSE
crossref-32169,dblp-03797,FALSE
crossref-37622,dblp-21596,TRUE
crossref-16531,dblp-43349,FALSE
crossref-30688,dblp-21569,TRUE
crossref-27180,dblp-03050,TRUE
crossref-52006,dblp-21553,TRUE
crossref-04478,dblp-25721,TRUE
crossref-07212,dblp-14531,TRUE
crossref-47574,dblp-13249,FALSE
crossref-55430,dblp-20717,TRUE
crossref-17995,dblp-12568,FALSE
crossref-36748,dblp-16421,FALSE
crossref-42307,dblp-14996,FALSE
crossref-51268,dblp-33351,FALSE
crossref-48299,dblp-03050,FALSE
crossref-32911,dblp-19928,FALSE
crossref-08204,dblp-20226,FALSE
crossref-50564,dblp-57807,TRUE
crossref-00113,dblp-14957,TRUE
crossref-46809,dblp-42910,FALSE
crossref-33861,dblp-43243,FALSE
crossref-40492,dblp-31147,TRUE
crossref-49154,dblp-41666,TRUE
crossref-31106,dblp-44087,TRUE
crossref-11245,dblp-43101,FALSE
crossref-16531,dblp-43020,FALSE
crossref-51257,dblp-08698,TRUE
crossref-10244,dblp-03797,FALSE
crossref-37682,dblp-42624,FALSE
crossref-55915,dblp-13249,FALSE
crossref-52079,dblp-42863,FALSE
crossref-09036,dblp-57799,FALSE
crossref-27771,dblp-41248,TRUE
crossref-39836,dblp-20290,FALSE
crossref-00295,dblp-10797,TRUE
crossref-35362,dblp-42192,FALSE
crossref-52120,dblp-22220,TRUE
crossref-06003,dblp-40884,TRUE
crossref-51580,dblp-27847,FALSE
crossref-46416,dblp-14996,FALSE
crossref-51398,dblp-18375,TRUE
crossref-47574,dblp-07980,FALSE
crossref-25583,dblp-32616,FALSE
crossref-42264,dblp-08620,TRUE
crossref-10910,dblp-56773,TRUE
crossref-51772,dblp-09936,FALSE
crossref-40774,dblp-07330,TRUE
crossref-00500,dblp-07311,FALSE
crossref-40468,dblp-53586,FALSE
crossref-13012,dblp-46937,TRUE
crossref-58454,dblp-42735,FALSE
crossref-23104,dblp-43002,FALSE
crossref-60080,dblp-42284,FALSE
crossref-47055,dblp-09179,FALSE
crossref-09845,dblp-44931,TRUE
crossref-54142,dblp-33631,FALSE
crossref-39960,dblp-39120,TRUE
crossref-30232,dblp-40556,TRUE
crossref-48032,dblp-18370,TRUE
crossref-46809,dblp-43441,FALSE
crossref-07604,dblp-49533,FALSE
crossref-18137,dblp-43594,FALSE
crossref-43810,dblp-43179,FALSE
crossref-48838,dblp-27878,TRUE
crossref-23104,dblp-43623,FALSE
crossref-18137,dblp-43016,FALSE
crossref-12865,dblp-43541,FALSE
crossref-09427,dblp-29964,TRUE
crossref-22011,dblp-47369,TRUE
crossref-50468,dblp-49796,TRUE
crossref-27987,dblp-25737,TRUE
crossref-45352,dblp-50568,TRUE
crossref-04925,dblp-33156,FALSE
crossref-04325,dblp-43434,FALSE
crossref-45243,dblp-43307,FALSE
crossref-02350,dblp-17408,TRUE
crossref-10967,dblp-29957,TRUE
crossref-06981,dblp-47288,TRUE
crossref-11977,dblp-54306,TRUE
crossref-20092,dblp-07035,TRUE
crossref-30164,dblp-59383,TRUE
crossref-40456,dblp-44533,TRUE
crossref-01067,dblp-08382,FALSE
crossref-11622,dblp-42284,TRUE
crossref-04309,dblp-43603,FALSE
crossref-12761,dblp-23588,TRUE
crossref-54990,dblp-43434,FALSE
crossref-16185,dblp-56529,FALSE
crossref-51122,dblp-02026,FALSE
crossref-42242,dblp-07287,TRUE
crossref-49036,dblp-00902,FALSE
crossref-25748,dblp-45825,TRUE
crossref-30354,dblp-47693,TRUE
crossref-52161,dblp-42847,FALSE
crossref-33254,dblp-12898,FALSE
crossref-49093,dblp-40312,TRUE
crossref-55510,dblp-42777,FALSE
crossref-04820,dblp-18257,TRUE
crossref-02315,dblp-60445,FALSE
crossref-49382,dblp-16727,FALSE
crossref-52921,dblp-27813,FALSE
crossref-39022,dblp-22383,FALSE
crossref-41263,dblp-09442,FALSE
crossref-46656,dblp-48027,FALSE
crossref-36452,dblp-44397,FALSE
crossref-29819,dblp-26562,FALSE
crossref-16386,dblp-42586,FALSE
crossref-09330,dblp-23713,TRUE
crossref-20242,dblp-21532,FALSE
crossref-23581,dblp-52379,TRUE
crossref-48974,dblp-52099,FALSE
crossref-01233,dblp-10704,TRUE
crossref-58283,dblp-18148,TRUE
crossref-60062,dblp-35809,TRUE
crossref-34160,dblp-43484,FALSE
crossref-49207,dblp-42684,FALSE
crossref-02826,dblp-29544,TRUE
crossref-04325,dblp-43202,FALSE
crossref-33857,dblp-38787,FALSE
crossref-33480,dblp-34366,TRUE
crossref-04467,dblp-42573,FALSE
crossref-11453,dblp-42734,FALSE
crossref-49071,dblp-55426,TRUE
crossref-43180,dblp-09442,FALSE
crossref-00595,dblp-03050,FALSE
crossref-46792,dblp-42577,FALSE
crossref-20854,dblp-26854,TRUE
crossref-43913,dblp-34279,FALSE
crossref-46899,dblp-50725,TRUE
crossref-16018,dblp-42694,FALSE
crossref-04781,dblp-28567,FALSE
crossref-23570,dblp-04118,FALSE
crossref-04325,dblp-42762,FALSE
crossref-47314,dblp-14807,FALSE
crossref-51972,dblp-20603,FALSE
crossref-44807,dblp-14062,FALSE
crossref-54441,dblp-34194,FALSE
crossref-20737,dblp-35609,TRUE
crossref-57204,dblp-10605,FALSE
crossref-11911,dblp-03781,TRUE
crossref-56646,dblp-09905,FALSE
crossref-03061,dblp-60445,FALSE
crossref-19786,dblp-05481,TRUE
crossref-54143,dblp-01754,FALSE
crossref-35456,dblp-42232,FALSE
crossref-44486,dblp-38815,TRUE
crossref-20888,dblp-44583,TRUE
crossref-33832,dblp-43052,FALSE
crossref-23986,dblp-44206,TRUE
crossref-44801,dblp-38108,TRUE
crossref-06438,dblp-33017,FALSE
crossref-48942,dblp-42579,FALSE
crossref-08062,dblp-58940,TRUE
crossref-54498,dblp-06914,FALSE
crossref-34478,dblp-54487,FALSE
crossref-12598,dblp-20066,TRUE
crossref-41081,dblp-19987,TRUE
crossref-49509,dblp-44715,TRUE
crossref-45467,dblp-28912,TRUE
crossref-22317,dblp-39372,TRUE
crossref-11613,dblp-43016,FALSE
crossref-12809,dblp-51946,FALSE
crossref-48848,dblp-43283,FALSE
crossref-37528,dblp-19897,TRUE
crossref-08786,dblp-11066,FALSE
crossref-56631,dblp-42661,FALSE
crossref-26818,dblp-20884,FALSE
crossref-27320,dblp-48698,FALSE
crossref-44381,dblp-54162,TRUE
crossref-48556,dblp-28691,TRUE
crossref-55249,dblp-43092,FALSE
crossref-51680,dblp-42192,FALSE
crossref-01324,dblp-05438,TRUE
crossref-53440,dblp-32875,FALSE
crossref-30220,dblp-58166,TRUE
crossref-55200,dblp-43214,FALSE
crossref-04325,dblp-42836,FALSE
crossref-48729,dblp-42925,FALSE
crossref-37507,dblp-10706,FALSE
crossref-53962,dblp-58774,TRUE
crossref-39380,dblp-43066,FALSE
crossref-55399,dblp-42998,FALSE
crossref-07102,dblp-21206,TRUE
crossref-02792,dblp-60445,TRUE
crossref-55118,dblp-43284,FALSE
crossref-26091,dblp-60445,FALSE
crossref-59132,dblp-46324,TRUE
crossref-48817,dblp-09170,FALSE
crossref-41416,dblp-39284,TRUE
crossref-12313,dblp-29044,TRUE
crossref-43438,dblp-42836,FALSE
crossref-16999,dblp-47277,FALSE
crossref-22253,dblp-30764,FALSE
crossref-35768,dblp-26105,TRUE
crossref-30441,dblp-43444,FALSE
crossref-18088,dblp-43441,FALSE
crossref-43810,dblp-43335,FALSE
crossref-21736,dblp-12932,FALSE
crossref-21142,dblp-28288,TRUE
crossref-60040,dblp-01420,FALSE
crossref-21004,dblp-15902,TRUE
crossref-36483,dblp-22383,FALSE
crossref-21664,dblp-42714,FALSE
crossref-18771,dblp-53292,FALSE
crossref-45675,dblp-59430,TRUE
crossref-35038,dblp-03934,FALSE
crossref-04593,dblp-36427,TRUE
crossref-54990,dblp-43110,FALSE
crossref-54766,dblp-17809,TRUE
crossref-00051,dblp-03980,TRUE
crossref-09725,dblp-54050,FALSE
crossref-37666,dblp-43599,FALSE
crossref-09250,dblp-25640,TRUE
crossref-13010,dblp-42970,FALSE
crossref-42022,dblp-43269,FALSE
crossref-16018,dblp-42699,FALSE
crossref-36234,dblp-44924,TRUE
crossref-58605,dblp-49773,TRUE
crossref-54789,dblp-53023,TRUE
crossref-34524,dblp-30110,FALSE
crossref-06693,dblp-36278,FALSE
crossref-37276,dblp-43663,FALSE
crossref-00137,dblp-21359,TRUE
crossref-41069,dblp-38352,TRUE
crossref-40650,dblp-08620,FALSE
crossref-03076,dblp-42085,TRUE
crossref-50721,dblp-05375,FALSE
crossref-30687,dblp-53393,FALSE
crossref-55397,dblp-43144,FALSE
crossref-29827,dblp-09442,TRUE
crossref-41302,dblp-07331,FALSE
crossref-32189,dblp-39928,FALSE
crossref-57039,dblp-07487,FALSE
crossref-34912,dblp-01466,FALSE
crossref-49375,dblp-04769,FALSE
crossref-06443,dblp-43574,FALSE
crossref-45841,dblp-60111,TRUE
crossref-29112,dblp-32320,TRUE
crossref-52248,dblp-10133,FALSE
crossref-12932,dblp-43144,FALSE
crossref-35052,dblp-38189,FALSE
crossref-27275,dblp-05398,FALSE
crossref-23104,dblp-43213,FALSE
crossref-02870,dblp-06050,TRUE
crossref-55397,dblp-43283,FALSE
crossref-45328,dblp-54990,TRUE
crossref-19831,dblp-40165,TRUE
crossref-12945,dblp-27313,TRUE
crossref-34013,dblp-43463,FALSE
crossref-19933,dblp-11088,TRUE
crossref-55397,dblp-42517,FALSE
crossref-55444,dblp-25696,TRUE
crossref-24825,dblp-22319,FALSE
crossref-31660,dblp-07612,FALSE
crossref-00635,dblp-21342,FALSE
crossref-50645,dblp-38787,FALSE
crossref-20262,dblp-07218,FALSE
crossref-14435,dblp-50552,TRUE
crossref-06301,dblp-19849,TRUE
crossref-35241,dblp-26320,TRUE
crossref-55357,dblp-27895,TRUE
crossref-30912,dblp-36254,TRUE
crossref-04325,dblp-43299,FALSE
crossref-23003,dblp-47973,FALSE
crossref-45320,dblp-41272,TRUE
crossref-23614,dblp-36234,FALSE
crossref-58747,dblp-15925,FALSE
crossref-52527,dblp-42591,FALSE
crossref-58194,dblp-04637,FALSE
crossref-30886,dblp-07428,FALSE
crossref-39956,dblp-34279,TRUE
crossref-56870,dblp-43512,FALSE
crossref-21578,dblp-30293,FALSE
crossref-14584,dblp-40080,TRUE
crossref-24808,dblp-58026,TRUE
crossref-43810,dblp-43571,FALSE
crossref-48531,dblp-28698,TRUE
crossref-24842,dblp-22276,TRUE
crossref-37197,dblp-60189,TRUE
crossref-27393,dblp-32904,FALSE
crossref-59470,dblp-54274,TRUE
crossref-24926,dblp-43434,FALSE
crossref-57548,dblp-47652,TRUE
crossref-14315,dblp-23942,TRUE
crossref-52600,dblp-50907,FALSE
crossref-40989,dblp-39279,TRUE
crossref-15605,dblp-29991,TRUE
crossref-21677,dblp-27288,TRUE
crossref-46563,dblp-22198,FALSE
crossref-47371,dblp-01627,TRUE
crossref-48848,dblp-43416,FALSE
crossref-53394,dblp-37212,TRUE
crossref-29050,dblp-53291,TRUE
crossref-27784,dblp-31952,FALSE
crossref-25583,dblp-28001,FALSE
crossref-28318,dblp-01385,FALSE
crossref-54188,dblp-23489,TRUE
crossref-03958,dblp-28795,TRUE
crossref-48374,dblp-24673,TRUE
crossref-18088,dblp-43541,FALSE
crossref-52215,dblp-40385,FALSE
crossref-02224,dblp-59763,FALSE
crossref-05239,dblp-02810,FALSE
crossref-55915,dblp-01191,FALSE
crossref-16386,dblp-43098,FALSE
crossref-43171,dblp-17991,TRUE
crossref-46680,dblp-42774,FALSE
crossref-26088,dblp-43672,FALSE
crossref-04370,dblp-49631,TRUE
crossref-33832,dblp-43017,FALSE
crossref-22659,dblp-50294,TRUE
crossref-20809,dblp-47018,TRUE
crossref-36331,dblp-60537,FALSE
crossref-20156,dblp-11536,FALSE
crossref-17182,dblp-26796,TRUE
crossref-45285,dblp-37602,TRUE
crossref-20582,dblp-60516,TRUE
crossref-04004,dblp-22846,TRUE
crossref-51932,dblp-50922,TRUE
crossref-52721,dblp-58115,TRUE
crossref-14295,dblp-42171,FALSE
crossref-46199,dblp-02167,FALSE
crossref-15805,dblp-50994,FALSE
crossref-14409,dblp-42525,FALSE
crossref-29647,dblp-46452,FALSE
crossref-06475,dblp-04675,FALSE
crossref-30285,dblp-53323,FALSE
crossref-25277,dblp-26565,FALSE
crossref-33630,dblp-30450,TRUE
crossref-37902,dblp-11371,FALSE
crossref-58441,dblp-34279,FALSE
crossref-13426,dblp-48893,TRUE
crossref-52955,dblp-34366,FALSE
crossref-33832,dblp-42638,FALSE
crossref-05763,dblp-00937,TRUE
crossref-53089,dblp-05056,TRUE
crossref-03429,dblp-14996,FALSE
crossref-23681,dblp-05447,FALSE
crossref-14202,dblp-19392,TRUE
crossref-14667,dblp-10704,FALSE
crossref-46680,dblp-43179,FALSE
crossref-25583,dblp-15806,FALSE
crossref-24926,dblp-42623,FALSE
crossref-09700,dblp-37477,FALSE
crossref-00557,dblp-43660,FALSE
crossref-24889,dblp-43335,FALSE
crossref-24928,dblp-45439,FALSE
crossref-55249,dblp-42830,FALSE
crossref-49158,dblp-37762,TRUE
crossref-27392,dblp-60537,FALSE
crossref-11613,dblp-42847,FALSE
crossref-07159,dblp-44491,TRUE
crossref-52162,dblp-42746,FALSE
crossref-33892,dblp-28953,TRUE
crossref-23903,dblp-60516,FALSE
crossref-28964,dblp-30764,FALSE
crossref-37057,dblp-08003,TRUE
crossref-31094,dblp-60516,FALSE
crossref-43477,dblp-42863,FALSE
crossref-03126,dblp-23638,FALSE
crossref-17880,dblp-60319,TRUE
crossref-19783,dblp-02158,FALSE
crossref-41613,dblp-14996,TRUE
crossref-15742,dblp-36327,FALSE
crossref-01502,dblp-10981,FALSE
crossref-19501,dblp-07487,FALSE
crossref-16248,dblp-42756,FALSE
crossref-23104,dblp-42532,FALSE
crossref-16395,dblp-42509,FALSE
crossref-01365,dblp-35844,FALSE
crossref-45494,dblp-05582,FALSE
crossref-17109,dblp-38857,TRUE
crossref-34076,dblp-37889,TRUE
crossref-33861,dblp-43398,FALSE
crossref-58454,dblp-42774,FALSE
crossref-51906,dblp-20646,TRUE
crossref-22622,dblp-31251,TRUE
crossref-29884,dblp-11044,FALSE
crossref-38877,dblp-60537,FALSE
crossref-16678,dblp-42680,FALSE
crossref-57503,dblp-24445,TRUE
crossref-57653,dblp-03050,FALSE
crossref-54246,dblp-09476,FALSE
crossref-39370,dblp-34366,FALSE
crossref-25462,dblp-15846,TRUE
crossref-14256,dblp-43213,FALSE
crossref-56975,dblp-43353,FALSE
crossref-47700,dblp-46503,FALSE
crossref-42081,dblp-08382,FALSE
crossref-32137,dblp-30096,FALSE
crossref-33348,dblp-49027,TRUE
crossref-01241,dblp-21458,FALSE
crossref-55915,dblp-01397,FALSE
crossref-26981,dblp-02909,TRUE
crossref-08325,dblp-25379,TRUE
crossref-19264,dblp-42652,FALSE
crossref-52083,dblp-38412,FALSE
crossref-40352,dblp-46208,FALSE
crossref-13795,dblp-48643,TRUE
crossref-16386,dblp-42837,FALSE
crossref-23104,dblp-43202,FALSE
crossref-18194,dblp-42723,FALSE
crossref-20306,dblp-15374,TRUE
crossref-60659,dblp-50991,FALSE
crossref-32704,dblp-20053,TRUE
crossref-25191,dblp-20613,TRUE
crossref-23415,dblp-24273,TRUE
crossref-24926,dblp-43541,FALSE
crossref-32622,dblp-46460,TRUE
crossref-57220,dblp-03934,FALSE
crossref-35629,dblp-43179,FALSE
crossref-10886,dblp-38244,TRUE
crossref-52600,dblp-47177,FALSE
crossref-07601,dblp-30764,FALSE
crossref-55136,dblp-26952,TRUE
crossref-46680,dblp-43335,FALSE
crossref-58689,dblp-24310,TRUE
crossref-54259,dblp-14542,FALSE
crossref-51797,dblp-32377,TRUE
crossref-26320,dblp-51756,FALSE
crossref-35629,dblp-43444,FALSE
crossref-56766,dblp-43444,FALSE
crossref-12186,dblp-47615,FALSE
crossref-39547,dblp-52097,TRUE
crossref-59977,dblp-40367,TRUE
crossref-48496,dblp-60516,FALSE
crossref-54919,dblp-58985,FALSE
crossref-57162,dblp-34194,TRUE
crossref-54990,dblp-43213,FALSE
crossref-33310,dblp-39950,FALSE
crossref-36349,dblp-05454,FALSE
crossref-16103,dblp-42837,FALSE
crossref-40902,dblp-47135,TRUE
crossref-42706,dblp-47419,FALSE
crossref-57680,dblp-12568,FALSE
crossref-18879,dblp-34194,FALSE
crossref-25965,dblp-54381,TRUE
crossref-25583,dblp-16018,FALSE
crossref-33832,dblp-43213,FALSE
crossref-51857,dblp-46311,TRUE
