entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
k02_noncorner_products_00276__products_1,products_1,category,monitor,m9nitor,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1], ""chars"": [""9""], ""originals"": [""o""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00313__products_1,products_1,category,MONITOR,MONIT0R,ocr_confuse,"{""positions"": [5], ""chars"": [""0""], ""originals"": [""O""], ""ocr_kind"": [""single""]}",6,medium
products_1_10313129,products_1,colour,Red,Rer,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2], ""chars"": [""r""], ""originals"": [""d""], ""use_adjacency"": true}",6,medium
products_1_23333093,products_1,colour,chromium-gray,chromjum-gray,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [5], ""chars"": [""j""], ""originals"": [""i""], ""use_adjacency"": true}",6,medium
products_1_10827123,products_1,colour,Black,Vlack,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""V""], ""originals"": [""B""], ""use_adjacency"": true}",6,medium
products_1_66458380,products_1,colour,grey and red,grey and rEd,case_corrupt,"{""position"": 10, ""original"": ""e"", ""replacement"": ""E""}",6,medium
products_1_1022732,products_1,connector,2.5-inch SATA,25-inch SATA,whitespace_corrupt,"{""sub_op"": ""punct_collapse"", ""position"": 1, ""removed"": "".""}",6,medium
products_1_61243981,products_1,connector,3.5-inch SATA,3.5-inch 5ATA,ocr_confuse,"{""positions"": [9], ""chars"": [""5""], ""originals"": [""S""], ""ocr_kind"": [""single""]}",6,medium
products_1_98839043,products_1,connector,"2.5"" Internal","2.4"" Internal",typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2], ""chars"": [""4""], ""originals"": [""5""], ""use_adjacency"": true}",6,medium
products_1_83292188,products_1,connector,2.5-inch SATA,2.S-inch SATA,ocr_confuse,"{""positions"": [2], ""chars"": [""S""], ""originals"": [""5""], ""ocr_kind"": [""single""]}",6,medium
products_1_41160430,products_1,connector,M.2,m.2,case_corrupt,"{""position"": 0, ""original"": ""M"", ""replacement"": ""m""}",6,medium
products_1_10966509,products_1,connector,M.2,m.2,case_corrupt,"{""position"": 0, ""original"": ""M"", ""replacement"": ""m""}",6,medium
products_1_91393515,products_1,connector,USB,U SB,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,medium
products_1_20960713,products_1,currency_code,USD,U SD,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,medium
products_1_18452876,products_1,currency_code,NZD,NSD,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1], ""chars"": [""S""], ""originals"": [""Z""], ""use_adjacency"": true}",6,medium
products_1_48525870,products_1,currency_code,BRL,8RL,ocr_confuse,"{""positions"": [0], ""chars"": [""8""], ""originals"": [""B""], ""ocr_kind"": [""single""]}",6,medium
products_1_13163468,products_1,currency_code,GBP,TBP,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""T""], ""originals"": [""G""], ""use_adjacency"": true}",6,medium
products_1_33032906,products_1,currency_code,NOK,NOJ,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2], ""chars"": [""J""], ""originals"": [""K""], ""use_adjacency"": true}",6,medium
products_1_1297284,products_1,currency_code,AED,aED,case_corrupt,"{""position"": 0, ""original"": ""A"", ""replacement"": ""a""}",6,medium
products_1_31257390,products_1,currency_code,GBP,GBp,case_corrupt,"{""position"": 2, ""original"": ""P"", ""replacement"": ""p""}",6,medium
products_1_94807470,products_1,currency_code,CAD,C AD,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,medium
products_1_88480059,products_1,currency_code,USD,USd,case_corrupt,"{""position"": 2, ""original"": ""D"", ""replacement"": ""d""}",6,medium
products_1_9545127,products_1,currency_code,GBP,GBL,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2], ""chars"": [""L""], ""originals"": [""P""], ""use_adjacency"": true}",6,medium
products_1_15715443,products_1,currency_code,SGD,S6D,ocr_confuse,"{""positions"": [1], ""chars"": [""6""], ""originals"": [""G""], ""ocr_kind"": [""single""]}",6,medium
products_1_16588524,products_1,currency_code,EUR,EuR,case_corrupt,"{""position"": 1, ""original"": ""U"", ""replacement"": ""u""}",6,medium
products_1_48259418,products_1,currency_code,EUR,EuR,case_corrupt,"{""position"": 1, ""original"": ""U"", ""replacement"": ""u""}",6,medium
products_1_79686292,products_1,currency_code,USD,USd,case_corrupt,"{""position"": 2, ""original"": ""D"", ""replacement"": ""d""}",6,medium
products_1_70026799,products_1,currency_code,USD,U5D,ocr_confuse,"{""positions"": [1], ""chars"": [""5""], ""originals"": [""S""], ""ocr_kind"": [""single""]}",6,medium
products_1_45214544,products_1,currency_code,USD,YSD,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""Y""], ""originals"": [""U""], ""use_adjacency"": true}",6,medium
products_1_25126368,products_1,currency_code,TRY,6RY,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""6""], ""originals"": [""T""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00022__products_1,products_1,currency_code,USD,JSD,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""J""], ""originals"": [""U""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00055__products_1,products_1,currency_code,USD,US D,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,medium
k02_noncorner_products_00073__products_1,products_1,currency_code,USD,USC,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2], ""chars"": [""C""], ""originals"": [""D""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00075__products_1,products_1,currency_code,USD,U SD,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,medium
k02_noncorner_products_00107__products_1,products_1,currency_code,USD,USd,case_corrupt,"{""position"": 2, ""original"": ""D"", ""replacement"": ""d""}",6,medium
k02_noncorner_products_00114__products_1,products_1,currency_code,USD,uSD,case_corrupt,"{""position"": 0, ""original"": ""U"", ""replacement"": ""u""}",6,medium
k02_noncorner_products_00144__products_1,products_1,currency_code,USD,US D,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,medium
k02_noncorner_products_00184__products_1,products_1,currency_code,USD,USS,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2], ""chars"": [""S""], ""originals"": [""D""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00198__products_1,products_1,currency_code,USD,U5D,ocr_confuse,"{""positions"": [1], ""chars"": [""5""], ""originals"": [""S""], ""ocr_kind"": [""single""]}",6,medium
k02_noncorner_products_00220__products_1,products_1,currency_code,USD,uSD,case_corrupt,"{""position"": 0, ""original"": ""U"", ""replacement"": ""u""}",6,medium
k02_noncorner_products_00257__products_1,products_1,currency_code,USD,USE,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2], ""chars"": [""E""], ""originals"": [""D""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00264__products_1,products_1,currency_code,USD,UDD,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1], ""chars"": [""D""], ""originals"": [""S""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00270__products_1,products_1,currency_code,USD,US D,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,medium
k02_noncorner_products_00273__products_1,products_1,currency_code,USD,USd,case_corrupt,"{""position"": 2, ""original"": ""D"", ""replacement"": ""d""}",6,medium
k02_noncorner_products_00287__products_1,products_1,currency_code,USD,UZD,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1], ""chars"": [""Z""], ""originals"": [""S""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00293__products_1,products_1,currency_code,USD,UED,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1], ""chars"": [""E""], ""originals"": [""S""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00298__products_1,products_1,currency_code,USD,HSD,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""H""], ""originals"": [""U""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00331__products_1,products_1,currency_code,USD,uSD,case_corrupt,"{""position"": 0, ""original"": ""U"", ""replacement"": ""u""}",6,medium
k02_noncorner_products_00367__products_1,products_1,currency_code,USD,ISD,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""I""], ""originals"": [""U""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00370__products_1,products_1,currency_code,USD,U5D,ocr_confuse,"{""positions"": [1], ""chars"": [""5""], ""originals"": [""S""], ""ocr_kind"": [""single""]}",6,medium
products_1_10524439,products_1,form_factor,M.2 2280,M2 2280,whitespace_corrupt,"{""sub_op"": ""punct_collapse"", ""position"": 1, ""removed"": "".""}",6,medium
products_1_47203114,products_1,form_factor,3.5-inch,3.5-incH,case_corrupt,"{""position"": 7, ""original"": ""h"", ""replacement"": ""H""}",6,medium
products_1_24041154,products_1,form_factor,M.2 2280,M.2 2180,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [5], ""chars"": [""1""], ""originals"": [""2""], ""use_adjacency"": true}",6,medium
products_1_87572356,products_1,form_factor,2.5-inch,2.S-inch,ocr_confuse,"{""positions"": [2], ""chars"": [""S""], ""originals"": [""5""], ""ocr_kind"": [""single""]}",6,medium
products_1_3308613,products_1,form_factor,2.5-inch,2.5-incn,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [7], ""chars"": [""n""], ""originals"": [""h""], ""use_adjacency"": true}",6,medium
products_1_70593055,products_1,gpu_chipset,GeForce GTX 1660 Super,GeForce GYX 1660 Super,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [9], ""chars"": [""Y""], ""originals"": [""T""], ""use_adjacency"": true}",6,medium
products_1_18374077,products_1,gpu_chipset,GeForce GT 710,GeForceGT 710,whitespace_corrupt,"{""sub_op"": ""space_delete"", ""position"": 7}",6,medium
products_1_84634220,products_1,gpu_chipset,Quadro P400,QuAdro P400,case_corrupt,"{""position"": 2, ""original"": ""a"", ""replacement"": ""A""}",6,medium
products_1_28224541,products_1,gpu_chipset,GeForce RTX 2060,GeForce FTX 2060,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [8], ""chars"": [""F""], ""originals"": [""R""], ""use_adjacency"": true}",6,medium
products_1_7179251,products_1,gpu_chipset,GeForce GTX 1660,GeForceGTX 1660,whitespace_corrupt,"{""sub_op"": ""space_delete"", ""position"": 7}",6,medium
products_1_51131016,products_1,gpu_chipset,Radeon RX 5700 XT,RadEon RX 5700 XT,case_corrupt,"{""position"": 3, ""original"": ""e"", ""replacement"": ""E""}",6,medium
k02_noncorner_products_00003__products_1,products_1,gpu_chipset,AtlasWave XC4,ATlasWave XC4,case_corrupt,"{""position"": 1, ""original"": ""t"", ""replacement"": ""T""}",6,medium
k02_noncorner_products_00017__products_1,products_1,gpu_chipset,N/A,N/a,case_corrupt,"{""position"": 2, ""original"": ""A"", ""replacement"": ""a""}",6,medium
k02_noncorner_products_00074__products_1,products_1,gpu_chipset,SecureLink S1,SecureLink 51,ocr_confuse,"{""positions"": [11], ""chars"": [""5""], ""originals"": [""S""], ""ocr_kind"": [""single""]}",6,medium
k02_noncorner_products_00102__products_1,products_1,gpu_chipset,QV-IPS75,QV-IPS7S,ocr_confuse,"{""positions"": [7], ""chars"": [""S""], ""originals"": [""5""], ""ocr_kind"": [""single""]}",6,medium
k02_noncorner_products_00103__products_1,products_1,gpu_chipset,Aurelis ViewCore VX7,Aurelis ViewCorc VX7,ocr_confuse,"{""positions"": [15], ""chars"": [""c""], ""originals"": [""e""], ""ocr_kind"": [""single""]}",6,medium
k02_noncorner_products_00202__products_1,products_1,gpu_chipset,NovaView VN-2,NovaVkew VN-2,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [5], ""chars"": [""k""], ""originals"": [""i""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00225__products_1,products_1,gpu_chipset,AureSync Q7,AureZync Q7,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [4], ""chars"": [""Z""], ""originals"": [""S""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00231__products_1,products_1,gpu_chipset,OrionView QL-1,OrionView qL-1,case_corrupt,"{""position"": 10, ""original"": ""Q"", ""replacement"": ""q""}",6,medium
k02_noncorner_products_00257__products_1,products_1,gpu_chipset,IPS UHD Panel,IPS UH D Panel,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 6}",6,medium
k02_noncorner_products_00271__products_1,products_1,gpu_chipset,NovaView QD-7,novaView QD-7,case_corrupt,"{""position"": 0, ""original"": ""N"", ""replacement"": ""n""}",6,medium
k02_noncorner_products_00326__products_1,products_1,gpu_chipset,PRISM-OLED27,pRISM-OLED27,case_corrupt,"{""position"": 0, ""original"": ""P"", ""replacement"": ""p""}",6,medium
k02_noncorner_products_00370__products_1,products_1,gpu_chipset,N/A,N /A,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,medium
products_1_5865670,products_1,interface,SATA III,SAtA III,case_corrupt,"{""position"": 2, ""original"": ""T"", ""replacement"": ""t""}",6,medium
products_1_53672855,products_1,interface,SATA III,SATa III,case_corrupt,"{""position"": 3, ""original"": ""A"", ""replacement"": ""a""}",6,medium
products_1_41630423,products_1,interface,NVME,NV ME,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,medium
products_1_53495706,products_1,interface,SAS,SA S,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,medium
products_1_16849538,products_1,interface,USB Type-A,UXB Type-A,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1], ""chars"": [""X""], ""originals"": [""S""], ""use_adjacency"": true}",6,medium
products_1_66270550,products_1,interface,SATA III,SATA IiI,case_corrupt,"{""position"": 6, ""original"": ""I"", ""replacement"": ""i""}",6,medium
products_1_7610550,products_1,interface,SATA III,S ATA III,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,medium
products_1_33115869,products_1,interface,SATA III,SATS III,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [3], ""chars"": [""S""], ""originals"": [""A""], ""use_adjacency"": true}",6,medium
products_1_24318065,products_1,length_millimeters,80.0,80. 0,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 3}",6,medium
products_1_3589339,products_1,manufacturer,ADATA,A DATA,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 1}",6,medium
products_1_4908909,products_1,manufacturer,Western Digital,WesternDigital,whitespace_corrupt,"{""sub_op"": ""space_delete"", ""position"": 7}",6,medium
products_1_10565065,products_1,manufacturer,Western Digital,Sestern Digital,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0], ""chars"": [""S""], ""originals"": [""W""], ""use_adjacency"": true}",6,medium
products_1_86835292,products_1,manufacturer,Kingston,Kingstob,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [7], ""chars"": [""b""], ""originals"": [""n""], ""use_adjacency"": true}",6,medium
products_1_13127008,products_1,manufacturer,Samsung,Somsung,ocr_confuse,"{""positions"": [1], ""chars"": [""o""], ""originals"": [""a""], ""ocr_kind"": [""single""]}",6,medium
products_1_4425308,products_1,manufacturer,Asus,asus,case_corrupt,"{""position"": 0, ""original"": ""A"", ""replacement"": ""a""}",6,medium
products_1_24392640,products_1,manufacturer,Western Digital,Western Digitol,ocr_confuse,"{""positions"": [13], ""chars"": [""o""], ""originals"": [""a""], ""ocr_kind"": [""single""]}",6,medium
products_1_4402906,products_1,manufacturer,Hewlett Packard,Hewlrtt Packard,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [4], ""chars"": [""r""], ""originals"": [""e""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00000__products_1,products_1,manufacturer,Orion,Orjon,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2], ""chars"": [""j""], ""originals"": [""i""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00004__products_1,products_1,manufacturer,MoonKettle Atelier,Moonkettle Atelier,case_corrupt,"{""position"": 4, ""original"": ""K"", ""replacement"": ""k""}",6,medium
k02_noncorner_products_00008__products_1,products_1,manufacturer,Northline,Nlrthline,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1], ""chars"": [""l""], ""originals"": [""o""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00120__products_1,products_1,manufacturer,Northfall,Nortgfall,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [4], ""chars"": [""g""], ""originals"": [""h""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00133__products_1,products_1,manufacturer,Aurelia,AurelIa,case_corrupt,"{""position"": 5, ""original"": ""i"", ""replacement"": ""I""}",6,medium
k02_noncorner_products_00136__products_1,products_1,manufacturer,Orchid,Orcbid,ocr_confuse,"{""positions"": [3], ""chars"": [""b""], ""originals"": [""h""], ""ocr_kind"": [""single""]}",6,medium
k02_noncorner_products_00228__products_1,products_1,manufacturer,LumaForge,LumAForge,case_corrupt,"{""position"": 3, ""original"": ""a"", ""replacement"": ""A""}",6,medium
k02_noncorner_products_00319__products_1,products_1,manufacturer,Aurelin,AurElin,case_corrupt,"{""position"": 3, ""original"": ""e"", ""replacement"": ""E""}",6,medium
products_1_9291809,products_1,manufacturer_part_number,WD80PURZ,WDB0PURZ,ocr_confuse,"{""positions"": [2], ""chars"": [""B""], ""originals"": [""8""], ""ocr_kind"": [""single""]}",6,medium
products_1_1297284,products_1,manufacturer_part_number,GV-N208TWF3-11GC,GV-N20BTWF3-11GC,ocr_confuse,"{""positions"": [6], ""chars"": [""B""], ""originals"": [""8""], ""ocr_kind"": [""single""]}",6,medium
products_1_62078047,products_1,manufacturer_part_number,MZ-77Q1T0BW,MZ-77q1T0BW,case_corrupt,"{""position"": 5, ""original"": ""Q"", ""replacement"": ""q""}",6,medium
products_1_78632390,products_1,manufacturer_part_number,ST14000VE0008,ST14000VEO008,ocr_confuse,"{""positions"": [9], ""chars"": [""O""], ""originals"": [""0""], ""ocr_kind"": [""single""]}",6,medium
products_1_27965637,products_1,manufacturer_part_number,DTDUO3C/64GB,DTDU93C/64GB,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [4], ""chars"": [""9""], ""originals"": [""O""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00024__products_1,products_1,manufacturer_part_number,AGL27Q-75HD,AGL27Q-75HR,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [10], ""chars"": [""R""], ""originals"": [""D""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00038__products_1,products_1,manufacturer_part_number,OV-D5-24G5600,oV-D5-24G5600,case_corrupt,"{""position"": 0, ""original"": ""O"", ""replacement"": ""o""}",6,medium
k02_noncorner_products_00069__products_1,products_1,manufacturer_part_number,APL-340QO,APL-240QO,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [4], ""chars"": [""2""], ""originals"": [""3""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00155__products_1,products_1,manufacturer_part_number,NXM7-HEPA13-01,NXM7-HEPA13-0l,ocr_confuse,"{""positions"": [13], ""chars"": [""l""], ""originals"": [""1""], ""ocr_kind"": [""single""]}",6,medium
k02_noncorner_products_00195__products_1,products_1,manufacturer_part_number,OF27Q-165IPS,OF27Q-165IP5,ocr_confuse,"{""positions"": [11], ""chars"": [""5""], ""originals"": [""S""], ""ocr_kind"": [""single""]}",6,medium
k02_noncorner_products_00297__products_1,products_1,manufacturer_part_number,AF-27QWX-165,AF-27QWX-265,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [9], ""chars"": [""2""], ""originals"": [""1""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00304__products_1,products_1,manufacturer_part_number,LA-34CO175-KVM,lA-34CO175-KVM,case_corrupt,"{""position"": 0, ""original"": ""L"", ""replacement"": ""l""}",6,medium
k02_noncorner_products_00365__products_1,products_1,manufacturer_part_number,NF-NX27-01,NF-NX2u-01,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [6], ""chars"": [""u""], ""originals"": [""7""], ""use_adjacency"": true}",6,medium
k02_noncorner_products_00379__products_1,products_1,manufacturer_part_number,VL-AR27-SL01,VL-AR2u-SL01,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [6], ""chars"": [""u""], ""originals"": [""7""], ""use_adjacency"": true}",6,medium
products_1_46937084,products_1,memory_technology,GDDR5,GDdR5,case_corrupt,"{""position"": 2, ""original"": ""D"", ""replacement"": ""d""}",6,medium
products_1_14942978,products_1,memory_technology,GDDR5,6DDR5,ocr_confuse,"{""positions"": [0], ""chars"": [""6""], ""originals"": [""G""], ""ocr_kind"": [""single""]}",6,medium
products_1_87733160,products_1,memory_technology,GDDR6,6DDR6,ocr_confuse,"{""positions"": [0], ""chars"": [""6""], ""originals"": [""G""], ""ocr_kind"": [""single""]}",6,medium
products_1_55998431,products_1,model_name,GeForce GTX 1660 SUPER StormX Boost,GeForcr GTX 1660 SUPER StormX Boost,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [6], ""chars"": [""r""], ""originals"": [""e""], ""use_adjacency"": true}",6,medium
products_1_22682562,products_1,model_name,860 QVO,860 Q VO,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 5}",6,medium
products_1_22882105,products_1,model_name,Viper VP4100,Vipcr VP4100,ocr_confuse,"{""positions"": [3], ""chars"": [""c""], ""originals"": [""e""], ""ocr_kind"": [""single""]}",6,medium
products_1_58685745,products_1,model_name,Video Card TUF-RTX3080-O10G-GAMING GeForce RTX 3080 GAMING,Video Card TUF-RTX3080-O10G-GAMING GeForcc RTX 3080 GAMING,ocr_confuse,"{""positions"": [41], ""chars"": [""c""], ""originals"": [""e""], ""ocr_kind"": [""single""]}",6,medium
products_1_19547445,products_1,model_name,GT710-SL-2GD5,6T710-SL-2GD5,ocr_confuse,"{""positions"": [0], ""chars"": [""6""], ""originals"": [""G""], ""ocr_kind"": [""single""]}",6,medium
products_1_18451047,products_1,model_name,ULTRA FLAIR,UL5RA FLAIR,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2], ""chars"": [""5""], ""originals"": [""T""], ""use_adjacency"": true}",6,medium
